nan,nan
1.726505962953565131e+03,4.961098705912204991e+02
1.813175077881619927e+03,4.998442367601246019e+02
1.902601218201361633e+02,5.123131494088140698e+02
2.775694660445826685e+02,5.180020736132711363e+02
3.676398646890449982e+02,5.223593546708300437e+02
4.578531870428421939e+02,5.265569487983281078e+02
5.480543592436974905e+02,5.308981092436974905e+02
6.382913261270762177e+02,5.351117848668600345e+02
7.285208553326293668e+02,5.393693241816262116e+02
8.186527229676401021e+02,5.436832412523020821e+02
9.088692327972580642e+02,5.479960453466912895e+02
9.990925974365680986e+02,5.522725608161130140e+02
1.089533158584534704e+03,5.564967234600262600e+02
1.179639516552811301e+03,5.606886495007881877e+02
1.269861375661375632e+03,5.650857142857142890e+02
1.359910242872228082e+03,5.691774023231256479e+02
1.450405120084454893e+03,5.734270256004223256e+02
1.540683946046019628e+03,5.777614387728114025e+02
1.630956084656084613e+03,5.820703703703703695e+02
1.722382487309644603e+03,5.864050761421319748e+02
1.808681689253072818e+03,5.900740624015127196e+02
1.858736842105263065e+02,6.025277676950997829e+02
2.732361003361779126e+02,6.082873028187225373e+02
3.634100888656560642e+02,6.125452169367486022e+02
4.536390858944050706e+02,6.168807459942211153e+02
5.437726554267650272e+02,6.211198630136985912e+02
6.340483955812729846e+02,6.253471856917411742e+02
7.242719089224251547e+02,6.296417791898331870e+02
8.144740174096544933e+02,6.338910577683988095e+02
9.047005022468939615e+02,6.381044144858577738e+02
9.949742782152230802e+02,6.425010498687663585e+02
1.085145871801635394e+03,6.467172250065946173e+02
1.175488267861850773e+03,6.509662536250988296e+02
1.265662962962962865e+03,6.550534391534391716e+02
1.355739682539682462e+03,6.593137566137565955e+02
1.446154130377408364e+03,6.637703879651622856e+02
1.536468625893566241e+03,6.679698173153295784e+02
1.626672065852363176e+03,6.722673924588423233e+02
1.718138839625031778e+03,6.764231061565745904e+02
1.804352794255385561e+03,6.801717140181079913e+02
1.820803538518245546e+02,6.929340213785477545e+02
2.690253886010362976e+02,6.985909326424870187e+02
3.591294302966658165e+02,7.028330270412182017e+02
4.494601839684625588e+02,7.070409986859395985e+02
5.395661861074704575e+02,7.112925294888597136e+02
6.297346456692913534e+02,7.155643044619422426e+02
7.200311427817366621e+02,7.198941673264713472e+02
8.101551268498942591e+02,7.241419133192389381e+02
9.004969728876020554e+02,7.284519610423795939e+02
9.906965462694437292e+02,7.327015554969681261e+02
1.080875624506968279e+03,7.368656323954772915e+02
1.171159797926083456e+03,7.410938580164850009e+02
1.261378087230688379e+03,7.454185496584340171e+02
1.351641578947368316e+03,7.498068421052631720e+02
1.441868253968254066e+03,7.540216931216931471e+02
1.532023398032438081e+03,7.582392980590268508e+02
1.622408801696712544e+03,7.624610286320254318e+02
1.713862008072653907e+03,7.667043390514631938e+02
1.800490589324282610e+03,7.704908978710274141e+02
1.777830396475770840e+02,7.830708516886930965e+02
2.648761038961038707e+02,7.886423376623376953e+02
3.548677012098895602e+02,7.930378748027353595e+02
4.450698896479243558e+02,7.972427745664739405e+02
5.354146085128744517e+02,8.015895953757225243e+02
6.255846275335615019e+02,8.058525927875756452e+02
7.158684765419083078e+02,8.101534001054296823e+02
8.059702396628917995e+02,8.144216486700025825e+02
8.963104359313077794e+02,8.186340819022457254e+02
9.864956452889944103e+02,8.229242544206914545e+02
1.076651463221724271e+03,8.271270761929870332e+02
1.166821466244725798e+03,8.314433016877636646e+02
1.257095250659630665e+03,8.357733509234828944e+02
1.347407025884838959e+03,8.400134706814579886e+02
1.437575317124735648e+03,8.442455073995771500e+02
1.527848597141344726e+03,8.485510852302805915e+02
1.618245958123509126e+03,8.527892923403127270e+02
1.709726424609177911e+03,8.571232980332829356e+02
1.795865254757520006e+03,8.608891958256599537e+02
1.727869996327579827e+02,8.729955930958501540e+02
2.605893970893970959e+02,8.789100831600831043e+02
3.507398053143909351e+02,8.832004735595895681e+02
4.409326166754063934e+02,8.875081279496591833e+02
5.310870594423987541e+02,8.918006312467122143e+02
6.213387225019878315e+02,8.959774715080837950e+02
7.115842341154758515e+02,9.003833377273925862e+02
8.017593032462391420e+02,9.045803642121932171e+02
8.919373848987108886e+02,9.088734543541173707e+02
9.821665788086452267e+02,9.131312598840273722e+02
1.072441075665700055e+03,9.174851041392038269e+02
1.162626353313968821e+03,9.217317137575917059e+02
1.252832184517497353e+03,9.259758748674443041e+02
1.343105891719745159e+03,9.302032908704883312e+02
1.433448531357501906e+03,9.344723471817941345e+02
1.523703772582359079e+03,9.388828374070137670e+02
1.613989616613418548e+03,9.429981363152289759e+02
1.705306754697816132e+03,9.472958354494667219e+02
1.791708833487226912e+03,9.510775623268698382e+02
1.685630252100840210e+02,9.633463646328096956e+02
2.563791937581274283e+02,9.692215864759427859e+02
3.465914458147468054e+02,9.733954342692206865e+02
4.367069779643231868e+02,9.776993704092340067e+02
5.269236037934667820e+02,9.819657534246575779e+02
6.170798519301956730e+02,9.862160232681120533e+02
7.073085865257595515e+02,9.905157199471598233e+02
7.975624504885133774e+02,9.948196461579086645e+02
8.877329650092081010e+02,9.991391739016048632e+02
9.778765139547130048e+02,1.003393628225381804e+03
1.068091820580474860e+03,1.007729287598944552e+03
1.158432689764612633e+03,1.011965617561491626e+03
1.248691348195329056e+03,1.016160031847133723e+03
1.338808842997087595e+03,1.020546994969552543e+03
1.429193343898573630e+03,1.024753037506603278e+03
1.519501457725947603e+03,1.028984097535118053e+03
1.609649588531988229e+03,1.033215556145473784e+03
1.701016987829614663e+03,1.037561866125760616e+03
1.787411836115326196e+03,1.041192716236722390e+03
1.644673461683654239e+02,1.053304265760664293e+03
2.520732984293193795e+02,1.059288743455497297e+03
3.423506834910620569e+02,1.063620399579390096e+03
4.325067193675889143e+02,1.067948880105401940e+03
5.226370839936608945e+02,1.072196249339672477e+03
6.128371292372880816e+02,1.076646451271186379e+03
7.030673356218642311e+02,1.080757855822550937e+03
7.932734726262893901e+02,1.085050251256281399e+03
8.835973718791063902e+02,1.089321944809461229e+03
9.737673684210526517e+02,1.093671578947368516e+03
1.063827659012932145e+03,1.097889680654526273e+03
1.154130939809926076e+03,1.102144403379091955e+03
1.244445910290237407e+03,1.106452770448548790e+03
1.334672760996290435e+03,1.110781928987811398e+03
1.424924423229912463e+03,1.115055422964730951e+03
1.515230625832223723e+03,1.119179760319573916e+03
1.605410955279174459e+03,1.123474993384493246e+03
1.696714249428498761e+03,1.127872491744983563e+03
1.783469393939393967e+03,1.131689393939393995e+03
1.600810611643330788e+02,1.143700442151805419e+03
2.479505594587561745e+02,1.149518605256310138e+03
3.380538623226484560e+02,1.153857856016815504e+03
4.283192787059135753e+02,1.158156987536462566e+03
5.183054670912950996e+02,1.162387208067940492e+03
6.086798948751642229e+02,1.166710643889618950e+03
6.989101954569466670e+02,1.171005546751188604e+03
7.889852086634971329e+02,1.175284997358689907e+03
8.792746905451672319e+02,1.179591519620753161e+03
9.695561989997368073e+02,1.183787575677809855e+03
1.059599577947770968e+03,1.188005011870219050e+03
1.149849086576648233e+03,1.192298384961609827e+03
1.240206269757639575e+03,1.196692044257112684e+03
1.330464956360751103e+03,1.201003967204443370e+03
1.420693629394660320e+03,1.205207507269362850e+03
1.510885925534724038e+03,1.209496435172960219e+03
1.601169631006105647e+03,1.213758959384125319e+03
1.692589652548820595e+03,1.218050976413898070e+03
1.778910132689987904e+03,1.221935162846803451e+03
1.559734777736271951e+02,1.233702278670153191e+03
2.437715404699738997e+02,1.239708616187989492e+03
3.337909857670005067e+02,1.244106483921982090e+03
4.242133580705009308e+02,1.248149483169891255e+03
5.139713527851458821e+02,1.252476657824933682e+03
6.043682682154170607e+02,1.256985744456177372e+03
6.946545454545454277e+02,1.261256126482213404e+03
7.847769008155748907e+02,1.265529597474348748e+03
8.749724047306176544e+02,1.269749540078843665e+03
9.652524322902971790e+02,1.274074677885879510e+03
1.055441346659652709e+03,1.278331141504471361e+03
1.145708388114646368e+03,1.282662371811727553e+03
1.235890765171503972e+03,1.286936675461741515e+03
1.326193804606830781e+03,1.291113846968493590e+03
1.416523255813953483e+03,1.295461152219873156e+03
1.506706286318013781e+03,1.299741944004226070e+03
1.596846418186624305e+03,1.304068199841395653e+03
1.688212948912493630e+03,1.308286292362164886e+03
1.774784391132705650e+03,1.312067112055876123e+03
1.515851823993982634e+02,1.323860473862354183e+03
2.396388598326359727e+02,1.329912133891213443e+03
3.296317443687794935e+02,1.334288370874803604e+03
4.197579333857854635e+02,1.338624442696039750e+03
5.099931668856767146e+02,1.342866754270696447e+03
6.001408599314164576e+02,1.347172250065945718e+03
6.903554677206850556e+02,1.351416337285902500e+03
7.805727104776985925e+02,1.355753496964898432e+03
8.707643647865049843e+02,1.360052187664733765e+03
9.608916139240506027e+02,1.364282436708860814e+03
1.051219595482006753e+03,1.368624901497242035e+03
1.141542969776609652e+03,1.372796057818659619e+03
1.231685601056803080e+03,1.377141347424042351e+03
1.321925574030087091e+03,1.381477962523093083e+03
1.412210651199578251e+03,1.385628526232533659e+03
1.502431704095112309e+03,1.389925759577278768e+03
1.592616116248348817e+03,1.394226420079260151e+03
1.684053652392947015e+03,1.398430730478589339e+03
1.770761601455868913e+03,1.402262966333030136e+03
1.474783413550536864e+02,1.413959644576082837e+03
2.355150405440753332e+02,1.420022756997122769e+03
3.254699582027168390e+02,1.424376698014629028e+03
4.156100497252028276e+02,1.428745354619209593e+03
5.057572968708914232e+02,1.433058112016828773e+03
5.959213571804313005e+02,1.437337716991057277e+03
6.860746659680377206e+02,1.441690332722032963e+03
7.763589200635257157e+02,1.445904976177871958e+03
8.665944591029024195e+02,1.450127176781002618e+03
9.567315789473684617e+02,1.454491842105263231e+03
1.046895778364116040e+03,1.458808443271767828e+03
1.137277997364953990e+03,1.463038208168642996e+03
1.227439217758985251e+03,1.467362843551797141e+03
1.317698157894736823e+03,1.471602631578947467e+03
1.407861696522655393e+03,1.475882507903055739e+03
1.498175132275132228e+03,1.480116137566137468e+03
1.588460828277499331e+03,1.484434713795832295e+03
1.679803768844221167e+03,1.488868592964824074e+03
1.766885033192516630e+03,1.492534399517199745e+03
1.431986754966887361e+02,1.504010669610007426e+03
2.312278315459063549e+02,1.510164268898770615e+03
3.212731059619890743e+02,1.514492059359541827e+03
4.113452162516382487e+02,1.518777981651376194e+03
5.015683434290228888e+02,1.523106663155122533e+03
5.917312450644906221e+02,1.527434324822321742e+03
6.818781192540058100e+02,1.531722090885211401e+03
7.720877008164339941e+02,1.536070318672636404e+03
8.623238952103731663e+02,1.540219899444297425e+03
9.525898314014751804e+02,1.544618545837724014e+03
1.042698760221577459e+03,1.548929570034291828e+03
1.133005838641189030e+03,1.553134023354564761e+03
1.223188455455983103e+03,1.557437532946757983e+03
1.313503162888771840e+03,1.561729309435951564e+03
1.403697754293262960e+03,1.565958520475561500e+03
1.493859445178335591e+03,1.570305416116248352e+03
1.584153440548378512e+03,1.574553387819667705e+03
1.675542056074766379e+03,1.578780500126294555e+03
1.763238545669524001e+03,1.582744309784215147e+03
nan,nan
2.272606873428331937e+02,1.599802738195026450e+03
3.171644332774986310e+02,1.604399776661083251e+03
4.072745705435088439e+02,1.608811602365530916e+03
4.974536958368734076e+02,1.613089493061455642e+03
5.876611079706049168e+02,1.617332391181458433e+03
6.778247629991382155e+02,1.621819017523700040e+03
7.679951635846372255e+02,1.626075106685633045e+03
8.581936679977181939e+02,1.630425270964061610e+03
9.483901052032982761e+02,1.634631504122831984e+03
1.038584523129640274e+03,1.638987435750999339e+03
1.128803165467625831e+03,1.643188489208633200e+03
1.219009781357882730e+03,1.647567894131185312e+03
1.309274588981828629e+03,1.651833285261032643e+03
1.399569119769119879e+03,1.656056565656565681e+03
1.489716067285382906e+03,1.660247679814385037e+03
1.580141279069767506e+03,1.664936918604651055e+03
1.670387568032082527e+03,1.668896877685476966e+03
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
