2.986600153491941683e+02,6.721923765668968542e+01,6.900000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
3.889232354456465828e+02,7.116692426584235420e+01,6.700000000000000000e+01,6.700000000000000000e+01,4.709528772783403566e-02
4.792315029646816242e+02,7.536607373034287605e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
5.695173845355475351e+02,7.952594706798132052e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
6.596020249221184031e+02,8.378478712357217262e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
2.231064073226544622e+02,7.285812356979404569e+01,2.900000000000000000e+01,3.800000000000000000e+01,4.709528772783403566e-02
7.497007280291211373e+02,8.801014040561622664e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
8.400833980833980377e+02,9.233462833462833430e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
9.302799277605779480e+02,9.651393188854488869e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.020466268811624332e+03,1.009086663207057626e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.110655754741491364e+03,1.051717329176409521e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.200956454121306479e+03,1.094258683255572890e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.291210526315789366e+03,1.136225045372050886e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.381473684210526244e+03,1.178418447107868730e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.471710711493354211e+03,1.222011988532707818e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.561971801566579643e+03,1.265039164490861623e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.652236649214659792e+03,1.307824607329843047e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709528772783403566e-02
1.743250188584360103e+03,1.355745536836811596e+02,6.700000000000000000e+01,6.800000000000000000e+01,4.709528772783403566e-02
1.827203986710963363e+03,1.414388704318936902e+02,6.200000000000000000e+01,5.800000000000000000e+01,4.709528772783403566e-02
