2.986399897724367065e+02,6.718307338276655116e+01,6.900000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
3.889402831402831566e+02,7.109111969111968676e+01,6.700000000000000000e+01,6.700000000000000000e+01,4.717582502364825459e-02
4.792312242798353736e+02,7.536728395061727781e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
5.695220664589822945e+02,7.952855659397715726e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
6.596184039511307446e+02,8.376449181180140613e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
7.497672122629254545e+02,8.800831384775266031e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
2.234332939787485373e+02,7.395513577331759336e+01,3.000000000000000000e+01,3.400000000000000000e+01,4.717582502364825459e-02
8.401183937823834640e+02,9.229300518134715503e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
9.303333333333333712e+02,9.656710628394104390e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.020549273858921197e+03,1.008661825726141075e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.110735255910626165e+03,1.051875811899194559e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.200968319916904647e+03,1.093856141262009913e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.291168182999740111e+03,1.136054068105016910e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.381517061734826711e+03,1.178814795519666632e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.471742894393741835e+03,1.222174706649282854e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.561975150405440672e+03,1.264768506408579611e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
1.652309623430962347e+03,1.307837343096234406e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.717582502364825459e-02
