2.985340822057697210e+02,6.715777380648455619e+01,6.900000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
3.888957260556127835e+02,7.119052523171987445e+01,6.700000000000000000e+01,6.700000000000000000e+01,4.709278133069067646e-02
4.792124645892351396e+02,7.537419520988926536e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
5.695002594706797936e+02,7.954748313440580887e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
6.595723172628304383e+02,8.380896837739761907e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
2.231148105625717619e+02,7.363834672789896274e+01,2.900000000000000000e+01,3.700000000000000000e+01,4.709278133069067646e-02
7.497109090909091265e+02,8.799168831168830707e+01,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
8.399953355791656122e+02,9.230318735423685439e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
9.302370600414078581e+02,9.651552795031055609e+01,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.020451036269430006e+03,1.008458549222797984e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.110730459620877582e+03,1.051446377564269028e+02,6.600000000000000000e+01,6.700000000000000000e+01,4.709278133069067646e-02
1.200957965749870255e+03,1.093744161909704218e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.291158841940532056e+03,1.135432968179447073e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.381484864300626214e+03,1.178564718162839284e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.471704409079050265e+03,1.221604487346725847e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.561942961800104740e+03,1.265384615384615330e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.652288219895287966e+03,1.307549738219895232e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.743209045226130684e+03,1.355665829145728765e+02,6.700000000000000000e+01,6.800000000000000000e+01,4.709278133069067646e-02
1.827264754918306153e+03,1.414288096032010742e+02,6.100000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
2.055733715103793884e+02,1.514373657838224858e+02,5.700000000000000000e+01,5.900000000000000000e+01,4.709278133069067646e-02
2.946467687516221190e+02,1.571559823514144796e+02,6.600000000000000000e+01,6.700000000000000000e+01,4.709278133069067646e-02
3.849153288451579442e+02,1.614021232522009370e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
4.749082878669784122e+02,1.656113276175630062e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
5.651274765380604777e+02,1.699074556830031213e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
6.552842879663688791e+02,1.741563321071991481e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
7.455150799895095588e+02,1.784235510097036581e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
8.357630406290957126e+02,1.827056356487549067e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
9.259599161645271579e+02,1.869973801414723482e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.016233908948194653e+03,1.911669283097854475e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.106443214756258158e+03,1.953446640316205674e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.196621188222923138e+03,1.997026813880126213e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.286923967377005965e+03,2.039886871875822294e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.377245711269464209e+03,2.081480601741884300e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.467510021097046319e+03,2.124077004219409162e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.557800581856651661e+03,2.166088336418936819e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.647788313413014521e+03,2.210826029216467532e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.738762612035851362e+03,2.251830985915492818e+02,6.800000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.827550368550368603e+03,2.291532555282555279e+02,6.100000000000000000e+01,6.100000000000000000e+01,4.709278133069067646e-02
2.031938262742282859e+02,2.417526920315864913e+02,5.800000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
2.902849767681982485e+02,2.474672173464119851e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
3.804475965327029030e+02,2.517788284738639391e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
4.706443163960188372e+02,2.558677317967522242e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
5.608187057898873036e+02,2.601482839926644033e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
6.510220298977183120e+02,2.643477576711251231e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
7.412612707619298362e+02,2.685673609280253231e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
8.315909568874868683e+02,2.727939011566771796e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
9.216682451986318938e+02,2.772033675348592396e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.011945129955368884e+03,2.814678393279075976e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.102144622666316081e+03,2.855706021561924786e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.192458652575957785e+03,2.899865257595772619e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.282592836449828837e+03,2.941811956808006130e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.372906480505795571e+03,2.984457323498419328e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.463210679355009233e+03,3.025892149088025462e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.553447682119205410e+03,3.068948344370861037e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.643738139411608699e+03,3.111680360455870868e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.735081820506264421e+03,3.153641012528764804e+02,6.800000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.821360431883137608e+03,3.189507780247697610e+02,6.100000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
1.990818148010412756e+02,3.316965414652287336e+02,5.700000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
2.860794102431453894e+02,3.375147439213657776e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
3.761792180530044334e+02,3.415882970348989716e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
4.663884362680683466e+02,3.459266754270696538e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
5.565772953178131957e+02,3.503499869212660087e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
6.468241931251640153e+02,3.544982944109157756e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
7.369060120766605451e+02,3.588030979259648348e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
8.271846396633351333e+02,3.631567596002104210e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
9.174835914938304313e+02,3.673470727224993198e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.007701336127849117e+03,3.715868483101912716e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.097920914345769916e+03,3.759009458749343366e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.188033613445378251e+03,3.801289390756302282e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.278405937992643203e+03,3.843786127167630298e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.368573413738856743e+03,3.886567907708442817e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.458911205073995689e+03,3.929109408033826867e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.549193745030479704e+03,3.971523986217864035e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.639490221987314953e+03,4.013913847780127071e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.730970179428860320e+03,4.055713924690422232e+02,6.900000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.816889661713563100e+03,4.093673727473916983e+02,6.200000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
1.946937296121783163e+02,4.222558898151503968e+02,5.700000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
2.817832131822863175e+02,4.278316168898043088e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
3.718534303534303262e+02,4.320291060291060035e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
4.621748691099476218e+02,4.363285340314135965e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
5.523327225130890383e+02,4.405447643979057375e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
6.425903932435999195e+02,4.448793877012404323e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
7.327154129405575986e+02,4.491283534981588446e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
8.229535189075630797e+02,4.533647584033613498e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
9.132283093053735001e+02,4.576298820445609294e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.003442924776433415e+03,4.619576538663861243e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.093628578933543395e+03,4.662327291830837908e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.183821813403416627e+03,4.704007884362680443e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.274105953317597596e+03,4.747227904537110135e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.364458597046413615e+03,4.789770569620253013e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.454608236536430923e+03,4.831913938753959883e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.544941768131286381e+03,4.874330333509793718e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.635273689782953852e+03,4.916026998411858244e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.726554146588891626e+03,4.960606137458787543e+02,6.800000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.813207218419415085e+03,4.998459863098942151e+02,6.200000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
1.903740594768900110e+02,5.123271228950196701e+02,5.700000000000000000e+01,5.800000000000000000e+01,4.709278133069067646e-02
2.775731266149870748e+02,5.180178294573643143e+02,6.800000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
3.676165668142745631e+02,5.223214378744464739e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
4.578914405010438600e+02,5.265808977035491125e+02,6.700000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
5.480352168199736980e+02,5.309366622864652072e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
6.383182897862233176e+02,5.351026656109791020e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
7.285356200527704686e+02,5.393414248021108506e+02,6.600000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
8.186780462184873386e+02,5.437116596638655892e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
9.089229758149316467e+02,5.480107781282860060e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
9.991091863517060574e+02,5.521732283464566535e+02,6.700000000000000000e+01,6.500000000000000000e+01,4.709278133069067646e-02
1.089477016023115311e+03,5.564625689519306206e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
1.179583640189373909e+03,5.606759600210415329e+02,6.600000000000000000e+01,6.600000000000000000e+01,4.709278133069067646e-02
